order_id,date,customer_id,age,gender,city,region,income,category,subcategory,price,quantity,discount_percent,final_amount,payment_method,customer_segment,marketing_campaign,marketing_channel,device_type,shipping_method,satisfaction_rating,returned,acquisition_source,customer_lifetime_value,retention_score,month,year,day_of_week,quarter,season,registration_date,days_since_registration,Average Order Value,revenue_per_customer,discount_amount,gross_revenue,net_revenue,roi,conversion_rate
ORD010355,2021-07-01,CUST02478,63,Female,Sharm El Sheikh,Red Sea,11293,Health,Personal Care,970,7,39,4141.9,Mobile Payment,Premium,Summer Sale,Affiliate,Mobile,Next Day,4.9,False,Affiliate,203781.48,73.0,7,2021,Thursday,Q3,Summer,2021-06-02,29,591.6999999999999,1.3889671361502347,378.3,6790,4141.9,9.948717948717947,3
ORD010356,2023-11-22,CUST01837,40,Female,Sohag,Upper Egypt,7046,Travel,Comfort,572,3,0,1716.0,Gift Card,Budget,No Campaign,Outdoor,Tablet,Standard,3.6,False,Paid Search,12355.2,55.0,11,2023,Wednesday,Q4,Fall,2021-04-07,959,572.0,0.5754527162977867,0.0,1716,1716.0,inf,5
ORD010357,2023-04-12,CUST02666,64,Female,Minya,Upper Egypt,8989,Travel,Luggage,2481,3,0,7443.0,Mobile Payment,Premium,No Campaign,Search Engine,Tablet,Express,4.4,False,Paid Search,98247.6,87.0,4,2023,Wednesday,Q2,Spring,2021-12-29,469,2481.0,2.495975855130785,0.0,7443,7443.0,inf,3
ORD010358,2022-04-24,CUST00004,67,Male,Sohag,Upper Egypt,10541,Travel,Gear,938,2,13,1632.12,Cash on Delivery,Regular,Spring Sale,TV,Tablet,Express,3.7,False,Email,72466.13,59.0,4,2022,Sunday,Q2,Spring,2021-01-04,475,816.06,0.5473239436619718,121.94,1876,1632.12,12.384615384615383,6
ORD010359,2024-01-14,CUST00489,18,Female,Sohag,Upper Egypt,7022,Automotive,Parts,1009,1,0,1009.0,Digital Wallet,Regular,No Campaign,TV,Mobile,Express,3.7,False,Print Ad,7264.8,72.0,1,2024,Sunday,Q1,Winter,2021-04-07,1012,1009.0,0.33836351441985246,0.0,1009,1009.0,inf,5
ORD010360,2023-06-27,CUST01331,48,Female,Alexandria,Alexandria,7990,Travel,Guides,2251,2,5,4276.9,Debit Card,Regular,Summer Sale,Referral,Mobile,Express,3.7,False,Affiliate,169365.24,65.0,6,2023,Tuesday,Q2,Summer,2021-07-10,717,2138.45,1.4342387659289066,112.55,4502,4276.9,36.99999999999999,10
ORD010361,2023-03-16,CUST01769,64,Male,Sharm El Sheikh,Red Sea,8030,Books,Educational,198,3,5,564.3,Debit Card,Regular,Spring Sale,Email,Mobile,Standard,4.0,False,Social Media,6771.6,59.0,3,2023,Thursday,Q1,Spring,2021-03-02,744,188.1,0.18923541247484907,9.9,594,564.3,55.99999999999999,8
ORD010362,2024-01-26,CUST02726,64,Female,Sohag,Upper Egypt,7772,Books,Technical,327,3,29,696.51,Cash on Delivery,Budget,New Year,Search Engine,Mobile,Standard,4.1,False,Referral,27581.8,73.0,1,2024,Friday,Q1,Winter,2021-07-28,912,232.17,0.23357142857142857,94.83,981,696.51,6.344827586206896,3
ORD010363,2024-01-08,CUST01653,67,Female,Damanhur,Delta,7485,Home & Garden,Appliance,1382,2,0,2764.0,Credit Card,Budget,No Campaign,Email,Mobile,Store Pickup,3.5,False,Direct,129355.2,65.0,1,2024,Monday,Q1,Winter,2021-01-30,1073,1382.0,0.9268947015425889,0.0,2764,2764.0,inf,6
ORD010364,2023-01-28,CUST00406,39,Male,Zagazig,Delta,5710,Health,Medical Devices,804,7,0,5628.0,Credit Card,Budget,No Campaign,Email,Mobile,Standard,4.0,False,Direct,297158.4,85.0,1,2023,Saturday,Q1,Winter,2021-06-09,598,804.0,1.8873239436619718,0.0,5628,5628.0,inf,6
ORD010365,2023-10-11,CUST00706,42,Male,Minya,Upper Egypt,8508,Travel,Gear,1073,3,36,-2060.16,Credit Card,Premium,Flash Sale,TV,Desktop,Express,3.8,True,Email,-51916.03,77.0,10,2023,Wednesday,Q4,Fall,2021-05-25,869,-686.7199999999999,-0.6908651911468813,386.28,3219,-2060.16,-6.333333333333333,4
ORD010366,2021-11-29,CUST00276,28,Male,Minya,Upper Egypt,6114,Clothing,Shoes,989,3,33,1987.89,Buy Now Pay Later,Regular,Holiday Special,Influencer,Mobile,Standard,3.9,False,TV Ad,69178.57,69.0,11,2021,Monday,Q4,Fall,2021-09-22,68,662.63,0.6666297786720322,326.37,2967,1987.89,5.090909090909091,12
ORD010367,2023-05-23,CUST00262,52,Male,Minya,Upper Egypt,8815,Home & Garden,Appliance,484,1,29,343.64,Credit Card,Premium,Flash Sale,Radio,Tablet,Express,4.1,False,Social Media,9484.46,83.0,5,2023,Tuesday,Q2,Spring,2021-11-11,558,343.64,0.11523809523809524,140.36,484,343.64,1.448275862068965,11
ORD010368,2021-04-16,CUST01218,62,Male,Sharm El Sheikh,Red Sea,7165,Electronics,Tablets,5882,3,15,14999.1,Credit Card,Regular,Ramadan,Direct,Mobile,Standard,3.9,False,Social Media,107993.52,77.0,4,2021,Friday,Q2,Spring,2021-01-21,85,4999.7,5.029879275653924,882.3,17646,14999.1,16.000000000000004,5
ORD010369,2023-08-28,CUST02600,69,Male,Tanta,Delta,7475,Health,Personal Care,428,1,20,342.4,Credit Card,Regular,Flash Sale,Influencer,Desktop,Express,3.8,False,Affiliate,6163.2,78.0,8,2023,Monday,Q3,Summer,2021-07-15,774,342.4,0.11482226693494299,85.6,428,342.4,2.9999999999999996,8
ORD010370,2023-03-21,CUST00223,23,Male,Sohag,Upper Egypt,6765,Software,Gaming,106,3,0,318.0,Credit Card,Budget,No Campaign,Outdoor,Mobile,Express,3.9,False,Paid Search,13737.6,65.0,3,2023,Tuesday,Q1,Spring,2021-07-09,620,106.0,0.10663983903420524,0.0,318,318.0,inf,7
ORD010371,2021-08-19,CUST00457,33,Male,Cairo,Greater Cairo,12172,Health,Personal Care,802,3,37,1515.78,Digital Wallet,Premium,Flash Sale,Influencer,Mobile,Same Day,4.3,False,Email,81852.12,64.0,8,2021,Thursday,Q3,Summer,2021-07-28,22,505.26,0.5083098591549295,296.74,2406,1515.78,4.108108108108108,9
ORD010372,2023-12-14,CUST00672,64,Male,Zagazig,Delta,10710,Food,Beverages,75,6,41,265.5,Credit Card,Premium,Holiday Special,Affiliate,Tablet,Same Day,4.6,False,Referral,6372.0,94.0,12,2023,Thursday,Q4,Winter,2021-04-09,979,44.25,0.08903420523138833,30.75,450,265.5,7.634146341463414,7
ORD010373,2023-09-02,CUST00546,65,Female,Port Said,Suez Canal,10968,Travel,Accessories,215,2,12,378.4,Digital Wallet,Premium,Flash Sale,Outdoor,Desktop,Same Day,4.4,False,Direct,12714.24,65.0,9,2023,Saturday,Q3,Fall,2021-04-23,862,189.2,0.12689470154258886,25.8,430,378.4,13.666666666666664,7
ORD010374,2022-12-30,CUST00260,41,Male,Alexandria,Alexandria,10056,Travel,Guides,804,1,10,723.6,Digital Wallet,Premium,Holiday Special,Influencer,Tablet,Next Day,4.8,False,Social Media,5209.92,93.0,12,2022,Friday,Q4,Winter,2021-04-08,631,723.6,0.2426559356136821,80.4,804,723.6,8.0,7
ORD010375,2021-12-15,CUST01575,40,Female,Aswan,Upper Egypt,8529,Travel,Electronics,1746,3,14,4504.68,Credit Card,Regular,Black Friday,Search Engine,Mobile,Standard,4.1,False,Affiliate,97301.09,78.0,12,2021,Wednesday,Q4,Winter,2021-05-20,209,1501.5600000000002,1.5106237424547284,244.44,5238,4504.68,17.42857142857143,6
ORD010376,2023-05-29,CUST02183,55,Female,Port Said,Suez Canal,10151,Sports,Fitness,408,2,11,726.24,Debit Card,Regular,Flash Sale,Social Media,Tablet,Standard,3.4,False,Organic Search,8714.88,70.0,5,2023,Monday,Q2,Spring,2021-10-14,592,363.12,0.24354124748490946,44.88,816,726.24,15.181818181818182,5
ORD010377,2023-02-18,CUST00781,58,Male,Suez,Suez Canal,10788,Health,Personal Care,281,8,0,2248.0,Digital Wallet,Premium,No Campaign,Social Media,Mobile,Same Day,4.6,False,Direct,29673.6,88.0,2,2023,Saturday,Q1,Winter,2021-11-15,460,281.0,0.7538564721663313,0.0,2248,2248.0,inf,6
ORD010378,2022-03-07,CUST00550,45,Male,Alexandria,Alexandria,9550,Health,Wellness,965,7,39,4120.55,Credit Card,Premium,Spring Sale,Influencer,Mobile,Same Day,4.1,False,Partnership,29667.96,84.0,3,2022,Monday,Q1,Spring,2021-10-27,131,588.65,1.3818075117370892,376.35,6755,4120.55,9.948717948717949,7
ORD010379,2022-12-14,CUST01434,23,Female,Ismailia,Suez Canal,4076,Home & Garden,Appliance,1965,2,32,2672.4,Digital Wallet,Budget,Holiday Special,TV,Tablet,Standard,3.4,False,Paid Search,128275.2,73.0,12,2022,Wednesday,Q4,Winter,2021-05-07,586,1336.2,0.8961770623742455,628.8,3930,2672.4,3.2500000000000004,6
ORD010380,2022-07-07,CUST00978,68,Male,Giza,Greater Cairo,14899,Health,Personal Care,730,5,9,3321.5,Mobile Payment,VIP,Flash Sale,TV,Tablet,Express,4.3,False,Event,43843.8,70.0,7,2022,Thursday,Q3,Summer,2021-12-16,203,664.3,1.113849765258216,65.7,3650,3321.5,49.55555555555556,6
ORD010381,2021-06-03,CUST01925,70,Male,Damanhur,Delta,5390,Food,Beverages,240,4,30,672.0,Cash on Delivery,Budget,Summer Sale,Mobile App,Mobile,Store Pickup,3.5,False,Organic Search,35481.6,56.0,6,2021,Thursday,Q2,Summer,2021-05-14,20,168.0,0.22535211267605634,72.0,960,672.0,8.333333333333334,2
ORD010382,2023-06-27,CUST00775,66,Male,Damanhur,Delta,5521,Home & Garden,Decor,1803,3,6,5084.46,Credit Card,Budget,Summer Sale,Social Media,Desktop,Standard,4.3,False,Paid Search,24405.41,89.0,6,2023,Tuesday,Q2,Summer,2021-10-18,617,1694.82,1.7050503018108651,108.18,5409,5084.46,45.99999999999999,6
ORD010383,2022-02-05,CUST00273,57,Male,Damanhur,Delta,8264,Books,Children,76,1,7,70.68,Credit Card,Regular,Valentine,Social Media,Mobile,Standard,4.1,False,Social Media,1696.32,78.0,2,2022,Saturday,Q1,Winter,2021-10-10,118,70.68,0.023702213279678072,5.32,76,70.68,12.285714285714288,1
ORD010384,2021-10-09,CUST02553,65,Female,Suez,Suez Canal,10119,Books,Technical,64,1,6,60.16,Cash on Delivery,Regular,Flash Sale,Search Engine,Mobile,Store Pickup,3.7,False,Email,3176.45,49.0,10,2021,Saturday,Q4,Fall,2021-09-25,14,60.16,0.020174379610999327,3.84,64,60.16,14.666666666666666,5
ORD010385,2023-10-27,CUST00582,48,Female,Aswan,Upper Egypt,6563,Beauty,Tools,144,6,8,794.88,Cryptocurrency,Regular,Flash Sale,Outdoor,Mobile,Express,4.1,False,Partnership,39108.1,76.0,10,2023,Friday,Q4,Fall,2021-02-10,989,132.48,0.2665593561368209,11.52,864,794.88,68.0,3
ORD010386,2021-02-12,CUST01942,19,Male,Mansoura,Delta,5186,Electronics,Gaming,5328,1,35,3463.2,Credit Card,Budget,Valentine,Mobile App,Voice Assistant,Standard,4.3,False,Email,116363.52,84.0,2,2021,Friday,Q1,Winter,2021-02-10,2,3463.2,1.161368209255533,1864.8,5328,3463.2,0.8571428571428571,6
ORD010387,2023-02-24,CUST00153,19,Female,Zagazig,Delta,5966,Health,Medical Devices,743,7,0,5201.0,Digital Wallet,Regular,No Campaign,Print,Mobile,Store Pickup,3.4,False,Affiliate,255889.2,54.0,2,2023,Friday,Q1,Winter,2021-11-14,467,743.0,1.744131455399061,0.0,5201,5201.0,inf,10
ORD010388,2022-01-14,CUST02833,68,Male,Zagazig,Delta,8430,Travel,Guides,2485,1,0,-2485.0,Digital Wallet,Premium,No Campaign,Mobile App,Mobile,Same Day,3.8,True,Event,-80514.0,69.0,1,2022,Friday,Q1,Winter,2021-10-26,80,-2485.0,-0.8333333333333334,0.0,2485,-2485.0,-inf,4
ORD010389,2023-10-19,CUST00391,55,Male,Damanhur,Delta,10907,Travel,Comfort,1348,2,0,2696.0,Mobile Payment,Premium,No Campaign,TV,Smart TV,Next Day,3.8,False,Influencer,45292.8,80.0,10,2023,Thursday,Q4,Fall,2021-08-17,793,1348.0,0.9040912139503688,0.0,2696,2696.0,inf,7
ORD010390,2023-04-23,CUST02370,38,Female,Suez,Suez Canal,5872,Clothing,Womens,858,1,0,858.0,Gift Card,Budget,No Campaign,Email,Mobile,Standard,3.0,False,Influencer,30888.0,64.0,4,2023,Sunday,Q2,Spring,2021-11-23,516,858.0,0.28772635814889336,0.0,858,858.0,inf,6
ORD010391,2023-07-21,CUST02146,60,Female,Cairo,Greater Cairo,8855,Books,Educational,98,1,0,98.0,Credit Card,Regular,No Campaign,Search Engine,Mobile,Express,3.8,False,Paid Search,5409.6,74.0,7,2023,Friday,Q3,Summer,2021-10-22,637,98.0,0.03286384976525822,0.0,98,98.0,inf,7
ORD010392,2023-06-01,CUST00353,49,Female,Sharm El Sheikh,Red Sea,9255,Books,Religion,195,1,0,195.0,Digital Wallet,Premium,No Campaign,TV,Mobile,Express,3.8,False,Email,7254.0,64.0,6,2023,Thursday,Q2,Summer,2021-10-27,582,195.0,0.06539235412474849,0.0,195,195.0,inf,7
ORD010393,2023-06-13,CUST00827,35,Male,Luxor,Upper Egypt,6886,Beauty,Makeup,461,3,10,1244.7,Gift Card,Budget,Summer Sale,TV,Tablet,Express,3.3,False,Organic Search,59745.6,50.0,6,2023,Tuesday,Q2,Summer,2021-11-12,578,414.90000000000003,0.41740442655935617,46.1,1383,1244.7,26.000000000000004,6
ORD010394,2023-03-29,CUST00065,29,Female,Giza,Greater Cairo,13560,Home & Garden,Appliance,603,2,21,952.74,Mobile Payment,Premium,Mother Day,Social Media,Mobile,Next Day,4.0,False,Print Ad,17149.32,70.0,3,2023,Wednesday,Q1,Spring,2021-03-25,734,476.37,0.31949698189134806,126.63,1206,952.74,6.523809523809524,5
ORD010395,2023-06-26,CUST01900,19,Female,Zagazig,Delta,6887,Books,Religion,448,4,0,1792.0,Credit Card,Budget,No Campaign,Outdoor,Mobile,Express,3.4,False,Email,30105.6,69.0,6,2023,Monday,Q2,Summer,2021-09-14,650,448.0,0.6009389671361502,0.0,1792,1792.0,inf,4
ORD010396,2022-02-27,CUST02815,20,Male,Mansoura,Delta,3037,Sports,Equipment,914,2,0,1828.0,Credit Card,First-time,No Campaign,Outdoor,Mobile,Express,3.9,False,Affiliate,85550.4,53.0,2,2022,Sunday,Q1,Winter,2021-03-10,354,914.0,0.6130114017437961,0.0,1828,1828.0,inf,6
ORD010397,2023-07-12,CUST00516,53,Male,Alexandria,Alexandria,12924,Health,Supplements,812,7,11,5058.76,Mobile Payment,VIP,Flash Sale,Print,Tablet,Express,4.8,False,Paid Search,151762.8,88.0,7,2023,Wednesday,Q3,Summer,2021-09-13,667,722.6800000000001,1.6964319248826292,89.32,5684,5058.76,55.63636363636365,6
ORD010398,2023-09-29,CUST00414,43,Male,Giza,Greater Cairo,15380,Home & Garden,Appliance,1726,3,20,4142.4,Credit Card,Premium,Flash Sale,TV,Mobile,Next Day,4.3,False,Influencer,159068.16,82.0,9,2023,Friday,Q3,Fall,2021-01-21,981,1380.8,1.3891348088531186,345.2,5178,4142.4,11.0,5
ORD010399,2022-08-13,CUST02679,26,Female,Damanhur,Delta,5695,Clothing,Kids,599,2,0,1198.0,Credit Card,Regular,No Campaign,Influencer,Tablet,Express,2.9,False,Email,71880.0,59.0,8,2022,Saturday,Q3,Summer,2021-09-18,329,599.0,0.4017437961099933,0.0,1198,1198.0,inf,2
ORD010400,2023-12-06,CUST02626,25,Female,Sharm El Sheikh,Red Sea,11366,Clothing,Accessories,695,3,14,1793.1,Mobile Payment,Regular,Holiday Special,Email,Mobile,Store Pickup,4.5,False,Social Media,8606.88,90.0,12,2023,Wednesday,Q4,Winter,2021-07-23,866,597.6999999999999,0.601307847082495,97.3,2085,1793.1,17.428571428571427,8
ORD010401,2021-11-07,CUST02783,28,Male,Sohag,Upper Egypt,6299,Beauty,Fragrance,301,7,5,2001.65,Digital Wallet,Budget,Holiday Special,Referral,Tablet,Express,4.3,False,Referral,93677.22,67.0,11,2021,Sunday,Q4,Fall,2021-01-14,297,285.95,0.6712441314553991,15.05,2107,2001.65,132.0,10
ORD010402,2022-04-26,CUST02891,58,Female,Aswan,Upper Egypt,6165,Food,Dairy,114,4,24,346.56,Debit Card,Regular,Ramadan,Mobile App,Tablet,Standard,4.5,False,TV Ad,12476.16,92.0,4,2022,Tuesday,Q2,Spring,2021-03-21,401,86.64,0.11621730382293763,27.36,456,346.56,11.666666666666666,3
ORD010403,2021-10-10,CUST01157,24,Female,Giza,Greater Cairo,10375,Clothing,Mens,987,2,31,1362.06,Mobile Payment,Premium,Back to School,Influencer,Tablet,Same Day,4.5,False,Influencer,68647.82,76.0,10,2021,Sunday,Q4,Fall,2021-09-26,14,681.03,0.45676056338028165,305.97,1974,1362.06,3.451612903225806,7
ORD010404,2023-08-07,CUST02639,54,Female,Minya,Upper Egypt,10155,Beauty,Skincare,77,1,14,66.22,Digital Wallet,Premium,Flash Sale,Search Engine,Mobile,Next Day,4.9,False,Influencer,2383.92,100.0,8,2023,Monday,Q3,Summer,2021-01-18,931,66.22,0.02220657276995305,10.78,77,66.22,5.142857142857143,8
ORD010405,2023-05-26,CUST02710,55,Male,Minya,Upper Egypt,8735,Home & Garden,Appliance,106,3,33,-213.06,Credit Card,Regular,Flash Sale,Print,Mobile,Store Pickup,4.2,True,Paid Search,-9715.54,68.0,5,2023,Friday,Q2,Spring,2021-08-01,663,-71.02,-0.0714486921529175,34.98,318,-213.06,-7.090909090909092,6
ORD010406,2022-04-12,CUST01667,69,Male,Port Said,Suez Canal,8369,Books,Non-Fiction,475,4,5,1805.0,Debit Card,Regular,Ramadan,Direct,Desktop,Store Pickup,3.6,False,Organic Search,8664.0,72.0,4,2022,Tuesday,Q2,Spring,2021-02-09,427,451.25,0.6052984574111334,23.75,1900,1805.0,75.0,4
ORD010407,2023-03-15,CUST01893,42,Female,Giza,Greater Cairo,9774,Travel,Comfort,1955,3,32,3988.2,Mobile Payment,Premium,Mother Day,Referral,Mobile,Same Day,5.0,False,Paid Search,71787.6,77.0,3,2023,Wednesday,Q1,Spring,2021-01-30,774,1329.3999999999999,1.337424547283702,625.6,5865,3988.2,5.375,6
ORD010408,2022-01-04,CUST00674,51,Female,Damanhur,Delta,7764,Toys,Board Games,526,2,0,1052.0,Debit Card,Budget,No Campaign,Social Media,Mobile,Express,3.2,False,Email,27772.8,55.0,1,2022,Tuesday,Q1,Winter,2021-12-20,15,526.0,0.3527833668678739,0.0,1052,1052.0,inf,5
ORD010409,2021-09-07,CUST01714,41,Male,Port Said,Suez Canal,7998,Health,Fitness,258,1,6,242.52,Mobile Payment,Regular,Flash Sale,Mobile App,Tablet,Standard,4.0,False,Social Media,9312.77,80.0,9,2021,Tuesday,Q3,Fall,2021-08-28,10,242.52,0.08132796780684105,15.48,258,242.52,14.666666666666668,6
ORD010410,2023-12-16,CUST02284,36,Male,Cairo,Greater Cairo,13226,Automotive,Tires,801,1,0,801.0,Credit Card,Premium,No Campaign,TV,Mobile,Next Day,4.5,False,Referral,10573.2,84.0,12,2023,Saturday,Q4,Winter,2021-07-01,898,801.0,0.2686116700201207,0.0,801,801.0,inf,8
ORD010411,2023-10-03,CUST00427,55,Male,Sohag,Upper Egypt,6310,Travel,Electronics,2072,1,0,2072.0,Debit Card,Regular,No Campaign,Social Media,Mobile,Standard,3.1,False,Affiliate,29836.8,50.0,10,2023,Tuesday,Q4,Fall,2021-12-07,665,2072.0,0.6948356807511737,0.0,2072,2072.0,inf,5
ORD010412,2022-01-15,CUST02593,55,Male,Suez,Suez Canal,6865,Food,Snacks,104,5,0,520.0,Cash on Delivery,Regular,No Campaign,Influencer,Mobile,Express,3.5,False,Print Ad,30576.0,55.0,1,2022,Saturday,Q1,Winter,2021-10-19,88,104.0,0.1743796109993293,0.0,520,520.0,inf,5
ORD010413,2023-11-21,CUST01097,49,Female,Minya,Upper Egypt,8752,Automotive,Parts,1107,2,0,2214.0,Cash on Delivery,Regular,No Campaign,Mobile App,Tablet,Standard,4.0,False,Partnership,114242.4,59.0,11,2023,Tuesday,Q4,Fall,2021-10-05,777,1107.0,0.7424547283702213,0.0,2214,2214.0,inf,10
ORD010414,2024-01-31,CUST02753,61,Male,Giza,Greater Cairo,15885,Books,Non-Fiction,222,3,38,412.92,Credit Card,Premium,New Year,Mobile App,Mobile,Same Day,4.6,False,Email,4459.54,89.0,1,2024,Wednesday,Q1,Winter,2021-09-01,882,137.64000000000001,0.1384708249496982,84.36,666,412.92,3.8947368421052633,7
ORD010415,2022-09-09,CUST01435,66,Male,Port Said,Suez Canal,9129,Books,Fiction,282,3,20,676.8,Credit Card,Premium,Flash Sale,Print,Mobile,Same Day,3.9,False,Event,5685.12,72.0,9,2022,Friday,Q3,Fall,2021-12-07,276,225.6,0.22696177062374243,56.4,846,676.8,11.0,12
ORD010416,2023-04-08,CUST00921,39,Female,Sharm El Sheikh,Red Sea,5823,Home & Garden,Appliance,2964,1,11,2637.96,Mobile Payment,Regular,Ramadan,Radio,Mobile,Store Pickup,3.8,False,Organic Search,88635.46,59.0,4,2023,Saturday,Q2,Spring,2021-09-19,566,2637.96,0.8846277665995976,326.04,2964,2637.96,7.090909090909091,7
ORD010417,2023-08-11,CUST01259,64,Female,Port Said,Suez Canal,8059,Food,Organic,34,4,0,-136.0,Debit Card,Regular,No Campaign,Radio,Mobile,Express,3.3,True,Social Media,-7344.0,45.0,8,2023,Friday,Q3,Summer,2021-01-24,929,-34.0,-0.04560697518443997,0.0,136,-136.0,-inf,5
ORD010418,2021-05-28,CUST00204,26,Male,Sharm El Sheikh,Red Sea,5731,Health,Fitness,399,8,9,2904.72,Buy Now Pay Later,Regular,Flash Sale,Search Engine,Mobile,Standard,4.2,False,Referral,41827.97,79.0,5,2021,Friday,Q2,Spring,2021-05-17,11,363.09,0.9740845070422535,35.91,3192,2904.72,79.8888888888889,6
ORD010419,2022-07-08,CUST00374,45,Male,Ismailia,Suez Canal,7047,Travel,Guides,263,1,34,173.58,Mobile Payment,Regular,Summer Sale,Print,Mobile,Store Pickup,3.6,False,Event,6873.77,77.0,7,2022,Friday,Q3,Summer,2021-12-15,205,173.58,0.0582092555331992,89.42,263,173.58,0.9411764705882354,7
ORD010420,2023-08-26,CUST02666,64,Female,Minya,Upper Egypt,8989,Food,Beverages,164,4,24,498.56,Digital Wallet,Premium,Summer Sale,Referral,Mobile,Express,3.9,False,Social Media,1794.82,59.0,8,2023,Saturday,Q3,Summer,2021-12-29,605,124.64,0.16718980549966467,39.36,656,498.56,11.666666666666666,3
ORD010421,2023-11-22,CUST00281,65,Male,Mansoura,Delta,9364,Books,Children,225,2,15,382.5,Mobile Payment,Premium,Holiday Special,Mobile App,Mobile,Express,4.8,False,Affiliate,9639.0,81.0,11,2023,Wednesday,Q4,Fall,2021-06-12,893,191.25,0.12826961770623743,33.75,450,382.5,10.333333333333334,9
ORD010422,2022-01-15,CUST02140,41,Female,Mansoura,Delta,6666,Home & Garden,Decor,491,3,22,1148.94,Cryptocurrency,Budget,New Year,Radio,Mobile,Standard,4.1,False,Referral,26195.83,57.0,1,2022,Saturday,Q1,Winter,2021-10-19,88,382.98,0.3852917505030181,108.02,1473,1148.94,9.636363636363637,11
ORD010423,2023-02-07,CUST01367,57,Male,Port Said,Suez Canal,7407,Clothing,Womens,982,3,0,2946.0,Debit Card,Regular,No Campaign,Influencer,Mobile,Express,3.4,False,Social Media,3535.2,60.0,2,2023,Tuesday,Q1,Winter,2021-10-06,489,982.0,0.9879275653923542,0.0,2946,2946.0,inf,9
ORD010424,2023-05-06,CUST01002,22,Male,Luxor,Upper Egypt,5971,Home & Garden,Furniture,2549,3,17,6347.01,Buy Now Pay Later,Regular,Flash Sale,Direct,Mobile,Express,4.3,False,TV Ad,7616.41,89.0,5,2023,Saturday,Q2,Spring,2021-01-31,825,2115.67,2.128440643863179,433.33,7647,6347.01,13.647058823529413,8
ORD010425,2024-01-01,CUST01381,33,Male,Alexandria,Alexandria,11324,Home & Garden,Tools,2715,3,12,7167.6,Bank Transfer,Regular,New Year,Print,Mobile,Express,3.4,False,Event,163421.28,59.0,1,2024,Monday,Q1,Winter,2021-01-27,1069,2389.2000000000003,2.403621730382294,325.8,8145,7167.6,21.0,4
ORD010426,2022-11-08,CUST00454,61,Male,Alexandria,Alexandria,13060,Beauty,Mens Grooming,63,4,24,191.52,Credit Card,Premium,Black Friday,Radio,Tablet,Express,3.9,False,TV Ad,3217.54,63.0,11,2022,Tuesday,Q4,Fall,2021-06-15,511,47.88,0.06422535211267606,15.12,252,191.52,11.666666666666668,5
ORD010427,2023-02-06,CUST00141,55,Male,Giza,Greater Cairo,13188,Beauty,Hair Care,797,2,0,-1594.0,Credit Card,Premium,No Campaign,Search Engine,Mobile,Express,3.6,True,Partnership,-72686.4,54.0,2,2023,Monday,Q1,Winter,2021-03-24,684,-797.0,-0.5345405767940979,0.0,1594,-1594.0,-inf,7
ORD010428,2021-10-31,CUST00643,22,Male,Minya,Upper Egypt,6270,Books,Educational,324,4,13,1127.52,Credit Card,Budget,Back to School,Affiliate,Mobile,Standard,4.1,False,TV Ad,23001.41,76.0,10,2021,Sunday,Q4,Fall,2021-04-08,206,281.88,0.3781086519114688,42.12,1296,1127.52,25.769230769230774,7
ORD010429,2023-07-11,CUST00418,67,Female,Mansoura,Delta,8719,Food,Snacks,80,7,0,560.0,Digital Wallet,Premium,No Campaign,Social Media,Mobile,Express,4.2,False,Social Media,24864.0,86.0,7,2023,Tuesday,Q3,Summer,2021-05-18,784,80.0,0.18779342723004694,0.0,560,560.0,inf,9
ORD010430,2023-05-13,CUST01640,18,Male,Sohag,Upper Egypt,7952,Electronics,Audio,6967,2,0,13934.0,Mobile Payment,Budget,No Campaign,Influencer,Tablet,Express,4.1,False,Influencer,451461.6,70.0,5,2023,Saturday,Q2,Spring,2021-08-04,647,6967.0,4.67270288397049,0.0,13934,13934.0,inf,5
ORD010431,2023-11-12,CUST01871,22,Female,Alexandria,Alexandria,15945,Home & Garden,Furniture,2997,3,35,5844.15,Digital Wallet,VIP,Holiday Special,TV,Desktop,Same Day,4.0,False,Referral,231428.34,66.0,11,2023,Sunday,Q4,Fall,2021-05-23,903,1948.05,1.9598088531187121,1048.95,8991,5844.15,4.571428571428571,7
